租金(元),面积(平米),均价,评分,户型,室,厅,卫,装修,出租方式,面积评分,租金评分,装修评分,地址评分,总评分,地址,url
2500.0,44.0,56.82,100%,1室1厅1卫,1,1,1,简装修,整租,1,0,0,0,1,深圳龙岗平湖富安大道（华润配送中心旁或华南城北门水门路 ）,http://sz.zu.fang.com/chuzu/3_209788718_1.htm
4500.0,70.0,64.29,100%,2室1厅1卫,2,1,1,简装修,整租,1,0,0,0,1,深圳宝安前进一路与兴华二路交汇处,http://sz.zu.fang.com/chuzu/3_209808795_1.htm
2800.0,54.0,51.85,100%,1室1厅1卫,1,1,1,中装修,整租,1,0,0,0,1,深圳盐田盐坝高速公路的西北侧（万科公交站附近）,http://sz.zu.fang.com/chuzu/3_209846677_1.htm
3300.0,102.0,32.35,100%,3室2厅1卫,3,2,1,简装修,整租,1,0,0,0,1,深圳宝安福永宝安大道边上107国道凤凰立交桥旁,http://sz.zu.fang.com/chuzu/3_209908234_1.htm
3800.0,34.0,111.76,100%,1室1厅1卫,1,1,1,精装修,整租,0,0,1,0,1,深圳罗湖东门中路与文锦中路交汇处,http://sz.zu.fang.com/chuzu/3_209495676_1.htm
2500.0,88.0,28.41,100%,3室2厅2卫,3,2,2,简装修,整租,1,0,0,0,1,深圳宝安松岗街道松安路东北侧江边村,http://sz.zu.fang.com/chuzu/3_209867797_1.htm
3800.0,40.0,95.0,100%,1室1厅1卫,1,1,1,精装修,整租,0,0,1,0,1,深圳宝安前进一路与兴华二路交汇处,http://sz.zu.fang.com/chuzu/3_209775860_1.htm
2800.0,40.0,70.0,100%,1室1厅1卫,1,1,1,精装修,整租,0,0,1,0,1,深圳盐田沙头角田心二街与和田街交汇处,http://sz.zu.fang.com/chuzu/3_209143425_1.htm
3500.0,70.0,50.0,100%,2室1厅1卫,2,1,1,简装修,整租,1,0,0,0,1,深圳罗湖罗湖区罗沙路3050号,http://sz.zu.fang.com/chuzu/3_208864763_1.htm
4300.0,88.0,48.86,100%,3室2厅1卫,3,2,1,简装修,整租,1,0,0,0,1,深圳宝安沿江新城新沙路与环镇路交汇处东北角,http://sz.zu.fang.com/chuzu/3_209677729_1.htm
4800.0,97.0,49.48,100%,3室2厅1卫,3,2,1,简装修,整租,1,0,0,0,1,深圳宝安宝安区宝城76区,http://sz.zu.fang.com/chuzu/3_201613789_1.htm
4800.0,93.0,51.61,100%,5室2厅2卫,5,2,2,中装修,整租,1,0,0,0,1,深圳龙岗布龙公路与深惠公路交汇处北,http://sz.zu.fang.com/chuzu/3_209726575_1.htm
2800.0,34.0,82.35,0%,1室1厅1卫,1,1,1,精装修,整租,0,0,1,0,1,深圳罗湖宝岗路45号,http://sz.zu.fang.com/chuzu/3_209744283_1.htm
4700.0,89.0,52.81,100%,3室2厅2卫,3,2,2,简装修,整租,1,0,0,0,1,深圳龙岗红棉路,http://sz.zu.fang.com/chuzu/3_209207528_1.htm
2600.0,28.0,92.86,100%,1室0厅1卫,1,0,1,精装修,整租,0,0,1,0,1,深圳罗湖中兴路与乐园路交汇处,http://sz.zu.fang.com/chuzu/3_209349525_1.htm
3300.0,38.0,86.84,100%,1室1厅1卫,1,1,1,精装修,整租,0,0,1,0,1,深圳罗湖聚福路与仙湖路交汇处,http://sz.zu.fang.com/chuzu/3_208487923_1.htm
3200.0,31.0,103.23,100%,1室1厅1卫,1,1,1,精装修,整租,0,0,1,0,1,深圳龙岗坂田布龙路与五和大道交汇处西北角(万科四季花城北侧),http://sz.zu.fang.com/chuzu/3_209728807_1.htm
2100.0,45.0,46.67,50%,1室1厅1卫,1,1,1,简装修,整租,1,0,0,0,1,深圳坪山区坪山新区中山大道与比亚迪路交汇处,http://sz.zu.fang.com/chuzu/3_209920851_1.htm
4000.0,38.0,105.26,100%,1室1厅1卫,1,1,1,精装修,整租,0,0,1,0,1,深圳福田景田北景田七街青海大厦东侧,http://sz.zu.fang.com/chuzu/3_208875372_1.htm
3000.0,28.0,107.14,100%,1室0厅1卫,1,0,1,精装修,整租,0,0,1,0,1,深圳罗湖春风路3045号,http://sz.zu.fang.com/chuzu/3_209014630_1.htm
3200.0,40.0,80.0,100%,1室1厅1卫,1,1,1,精装修,整租,0,0,1,0,1,深圳宝安前进路与新安路交汇处,http://sz.zu.fang.com/chuzu/3_209809577_1.htm
3200.0,62.0,51.61,100%,2室2厅1卫,2,2,1,简装修,整租,1,0,0,0,1,深圳龙岗龙岗黄阁路与沙园路交汇处东北角,http://sz.zu.fang.com/chuzu/3_209277461_1.htm
4200.0,44.0,95.45,100%,1室1厅1卫,1,1,1,简装修,整租,1,0,0,0,1,深圳福田景田北七街青海大厦西侧,http://sz.zu.fang.com/chuzu/3_209863101_1.htm
3000.0,72.0,41.67,100%,2室2厅1卫,2,2,1,简装修,整租,1,0,0,0,1,深圳光明新区公明镇红花山公园旁,http://sz.zu.fang.com/chuzu/3_208707385_1.htm
4600.0,69.0,66.67,100%,3室1厅1卫,3,1,1,中装修,整租,1,0,0,0,1,深圳罗湖莲塘罗沙路与聚宝路交汇处东南面,http://sz.zu.fang.com/chuzu/3_209773966_1.htm
3500.0,74.0,47.3,100%,2室1厅1卫,2,1,1,简装修,整租,1,0,0,0,1,深圳龙岗布吉镇深惠公路李朗大道东（宝冠路口公交站附近）,http://sz.zu.fang.com/chuzu/3_209640435_1.htm
2300.0,27.0,85.19,100%,1室0厅1卫,1,0,1,精装修,整租,0,0,1,0,1,深圳罗湖深圳市罗湖区泥岗村金碧路,http://sz.zu.fang.com/chuzu/3_209767919_1.htm
4000.0,52.0,76.92,100%,2室2厅1卫,2,2,1,简装修,整租,1,0,0,0,1,深圳宝安宝安新安前进路与上川路交汇处,http://sz.zu.fang.com/chuzu/3_209541633_1.htm
3000.0,62.0,48.39,100%,2室1厅1卫,2,1,1,中装修,整租,1,0,0,0,1,深圳宝安宝安新安前进路与上川路交汇处,http://sz.zu.fang.com/chuzu/3_209757672_1.htm
4000.0,70.0,57.14,100%,2室2厅1卫,2,2,1,简装修,整租,1,0,0,0,1,深圳宝安宝安2区前进路与滨湖路交汇处,http://sz.zu.fang.com/chuzu/3_208909213_1.htm
4700.0,78.0,60.26,100%,2室1厅1卫,2,1,1,简装修,整租,1,0,0,0,1,深圳福田滨河路与上步路交汇之东北角,http://sz.zu.fang.com/chuzu/3_208275343_1.htm
3700.0,48.0,77.08,100%,2室2厅1卫,2,2,1,中装修,整租,1,0,0,0,1,深圳宝安宝安区80区107国道旁,http://sz.zu.fang.com/chuzu/3_209871510_1.htm
2500.0,32.0,78.12,100%,1室1厅1卫,1,1,1,精装修,整租,0,0,1,0,1,深圳龙岗龙岗大道和如意路交汇处，地铁3号线爱联站西北侧,http://sz.zu.fang.com/chuzu/3_209484546_1.htm
4000.0,32.0,125.0,100%,1室1厅1卫,1,1,1,精装修,整租,0,0,1,0,1,深圳福田福田华强福田南路上,http://sz.zu.fang.com/chuzu/3_209712955_1.htm
3800.0,52.0,73.08,100%,2室1厅1卫,2,1,1,简装修,整租,1,0,0,0,1,深圳罗湖罗湖区东门北路2057号,http://sz.zu.fang.com/chuzu/3_208854699_1.htm
4500.0,38.0,118.42,100%,1室1厅1卫,1,1,1,精装修,整租,0,0,1,0,1,深圳福田石厦北三街与七街交汇处,http://sz.zu.fang.com/chuzu/3_206168647_1.htm
2000.0,38.0,52.63,100%,1室1厅1卫,1,1,1,精装修,整租,0,0,1,0,1,深圳龙岗龙岗区龙城街道黄阁路转清辉路前行约200米,http://sz.zu.fang.com/chuzu/3_209207437_1.htm
3700.0,22.0,168.18,100%,1室0厅1卫,1,0,1,简装修,整租,0,0,0,1,1,深圳南山南海大道海雅百货南侧,http://sz.zu.fang.com/chuzu/3_209916332_1.htm
2600.0,31.0,83.87,100%,1室1厅1卫,1,1,1,精装修,整租,0,0,1,0,1,深圳盐田深圳市盐田区恩上路一巷,http://sz.zu.fang.com/chuzu/3_209186154_1.htm
3500.0,40.0,87.5,100%,1室2厅1卫,1,2,1,简装修,整租,0,0,0,0,0,深圳龙岗坂田街道吉华路与五和大道交界处西南,http://sz.zu.fang.com/chuzu/3_207261041_1.htm
2600.0,40.0,65.0,100%,1室1厅1卫,1,1,1,简装修,整租,0,0,0,0,0,深圳宝安宝安区宝安大道与固戍一路交汇处,http://sz.zu.fang.com/chuzu/3_209832157_1.htm
2550.0,23.0,110.87,100%,1室0厅1卫,1,0,1,简装修,整租,0,0,0,0,0,深圳罗湖中兴路与乐园路交汇处,http://sz.zu.fang.com/chuzu/3_208448365_1.htm
2700.0,36.0,75.0,100%,1室0厅1卫,1,0,1,简装修,整租,0,0,0,0,0,深圳龙岗龙岗黄阁路与沙园路交汇处东北角,http://sz.zu.fang.com/chuzu/3_209727010_1.htm
3500.0,38.0,92.11,100%,1室1厅1卫,1,1,1,中装修,整租,0,0,0,0,0,深圳福田八卦二路与红岭北路交汇处,http://sz.zu.fang.com/chuzu/3_209613254_1.htm
4000.0,37.0,108.11,100%,1室1厅1卫,1,1,1,简装修,整租,0,0,0,0,0,深圳罗湖东门中路2110号,http://sz.zu.fang.com/chuzu/3_208663338_1.htm
2800.0,29.0,96.55,100%,1室0厅1卫,1,0,1,简装修,整租,0,0,0,0,0,深圳罗湖深圳市罗湖区翠竹路2058,http://sz.zu.fang.com/chuzu/3_209878744_1.htm
3300.0,32.0,103.12,100%,1室1厅1卫,1,1,1,简装修,整租,0,0,0,0,0,深圳罗湖罗湖区田贝四路208号,http://sz.zu.fang.com/chuzu/3_209380210_1.htm
3200.0,40.0,80.0,100%,1室1厅1卫,1,1,1,简装修,整租,0,0,0,0,0,深圳罗湖深圳市罗湖区聚宝路173号,http://sz.zu.fang.com/chuzu/3_209568919_1.htm
4300.0,31.0,138.71,100%,1室1厅1卫,1,1,1,简装修,整租,0,0,0,0,0,深圳罗湖深圳罗湖文锦北路与田贝四路交汇处,http://sz.zu.fang.com/chuzu/3_209387542_1.htm
2000.0,25.0,80.0,100%,1室1厅1卫,1,1,1,简装修,主卧(合租),0,0,0,0,0,深圳龙岗龙岗区布吉公园旁宝金龙路和金鹏路交汇处东北角,http://sz.zu.fang.com/hezu/3_209411550_1.htm
2000.0,25.0,80.0,100%,1室1厅1卫,1,1,1,简装修,主卧(合租),0,0,0,0,0,深圳龙岗龙岗区布吉公园旁宝金龙路和金鹏路交汇处东北角,http://sz.zu.fang.com/hezu/3_209914880_1.htm
2000.0,25.0,80.0,100%,1室1厅1卫,1,1,1,简装修,主卧(合租),0,0,0,0,0,深圳龙岗龙岗区布吉公园旁宝金龙路和金鹏路交汇处东北角,http://sz.zu.fang.com/hezu/3_209840592_1.htm
4000.0,33.0,121.21,100%,1室0厅1卫,1,0,1,简装修,整租,0,0,0,0,0,深圳罗湖春风路与南湖路交汇处,http://sz.zu.fang.com/chuzu/3_209900909_1.htm
4100.0,32.0,128.12,100%,1室0厅1卫,1,0,1,中装修,整租,0,0,0,0,0,深圳福田深南大道与泰然九路交汇处深南大道入口,http://sz.zu.fang.com/chuzu/3_209670676_1.htm
2200.0,22.0,100.0,100%,1室0厅1卫,1,0,1,中装修,整租,0,0,0,0,0,深圳福田中康路与梅华路交汇处,http://sz.zu.fang.com/chuzu/3_209907199_1.htm
3800.0,39.0,97.44,100%,2室1厅1卫,2,1,1,简装修,整租,0,0,0,0,0,深圳罗湖建设路1046号,http://sz.zu.fang.com/chuzu/3_209913073_1.htm
2500.0,37.0,67.57,100%,1室1厅1卫,1,1,1,中装修,整租,0,0,0,0,0,深圳宝安宝安西乡西城工业区,http://sz.zu.fang.com/chuzu/3_209846231_1.htm
4000.0,36.0,111.11,100%,1室0厅1卫,1,0,1,简装修,整租,0,0,0,0,0,深圳福田深圳市福田区燕南路96号,http://sz.zu.fang.com/chuzu/3_208650205_1.htm
3000.0,38.0,78.95,100%,1室1厅1卫,1,1,1,简装修,整租,0,0,0,0,0,深圳罗湖泥岗路与金碧路交汇处,http://sz.zu.fang.com/chuzu/3_208834070_1.htm
2550.0,23.0,110.87,100%,1室0厅1卫,1,0,1,简装修,整租,0,0,0,0,0,深圳罗湖中兴路与乐园路交汇处,http://sz.zu.fang.com/chuzu/3_209724862_1.htm
2000.0,33.0,60.61,100%,1室1厅1卫,1,1,1,简装修,整租,0,0,0,0,0,深圳宝安福永镇政丰南,http://sz.zu.fang.com/chuzu/3_209661913_1.htm
2600.0,32.0,81.25,100%,1室0厅1卫,1,0,1,简装修,整租,0,0,0,0,0,深圳龙岗龙岗大道和如意路交汇处，地铁3号线爱联站西北侧,http://sz.zu.fang.com/chuzu/3_209699629_1.htm
4000.0,39.0,102.56,100%,1室1厅1卫,1,1,1,简装修,整租,0,0,0,0,0,深圳罗湖深南东路与北斗路交汇处,http://sz.zu.fang.com/chuzu/3_209415103_1.htm
4900.0,38.0,128.95,100%,1室1厅1卫,1,1,1,简装修,整租,0,0,0,0,0,深圳福田深南大道与泰然九路交汇处深南大道入口,http://sz.zu.fang.com/chuzu/3_209253487_1.htm
2700.0,28.0,96.43,100%,1室0厅1卫,1,0,1,简装修,整租,0,0,0,0,0,深圳罗湖莲塘港莲路与罗沙公路交汇处,http://sz.zu.fang.com/chuzu/3_209353186_1.htm
3300.0,24.0,137.5,100%,1室0厅1卫,1,0,1,中装修,整租,0,0,0,0,0,深圳罗湖春风路3045号,http://sz.zu.fang.com/chuzu/3_208833805_1.htm
4000.0,40.0,100.0,100%,1室1厅1卫,1,1,1,简装修,整租,0,0,0,0,0,深圳福田福田华强福田南路上,http://sz.zu.fang.com/chuzu/3_209585069_1.htm
3500.0,39.0,89.74,100%,1室1厅1卫,1,1,1,简装修,整租,0,0,0,0,0,深圳罗湖深圳市罗湖区翠竹路2058号,http://sz.zu.fang.com/chuzu/3_209904161_1.htm
3400.0,31.0,109.68,100%,1室0厅1卫,1,0,1,毛坯,整租,0,0,0,0,0,深圳福田景田北七街青海大厦西侧,http://sz.zu.fang.com/chuzu/3_209896724_1.htm
3800.0,32.0,118.75,100%,1室0厅1卫,1,0,1,简装修,整租,0,0,0,0,0,深圳罗湖广东省深圳市罗湖区文锦北路1155,http://sz.zu.fang.com/chuzu/3_209738559_1.htm
3000.0,27.0,111.11,100%,1室0厅1卫,1,0,1,中装修,整租,0,0,0,0,0,深圳罗湖罗湖区文锦中路2010号,http://sz.zu.fang.com/chuzu/3_209827425_1.htm
4300.0,38.0,113.16,100%,1室0厅1卫,1,0,1,简装修,整租,0,0,0,0,0,深圳福田石厦北三街与七街交汇处,http://sz.zu.fang.com/chuzu/3_209241995_1.htm
4000.0,40.0,100.0,100%,1室1厅1卫,1,1,1,简装修,整租,0,0,0,0,0,深圳罗湖文锦中路螺岭小学旁,http://sz.zu.fang.com/chuzu/3_208630784_1.htm
3400.0,32.0,106.25,100%,1室1厅1卫,1,1,1,中装修,整租,0,0,0,0,0,深圳罗湖罗湖区田贝四路208号,http://sz.zu.fang.com/chuzu/3_209148894_1.htm
2700.0,36.0,75.0,100%,1室1厅1卫,1,1,1,简装修,整租,0,0,0,0,0,深圳龙岗百鸽路与深惠公路交汇,http://sz.zu.fang.com/chuzu/3_209726068_1.htm
3200.0,28.0,114.29,100%,1室0厅1卫,1,0,1,简装修,整租,0,0,0,0,0,深圳罗湖深南东路与南极路交汇处,http://sz.zu.fang.com/chuzu/3_209451100_1.htm
2500.0,35.0,71.43,100%,1室1厅1卫,1,1,1,简装修,整租,0,0,0,0,0,深圳罗湖罗湖区翠竹田贝四路,http://sz.zu.fang.com/chuzu/3_209642723_1.htm
2100.0,26.0,80.77,100%,1室0厅1卫,1,0,1,简装修,整租,0,0,0,0,0,深圳宝安宝安区西乡镇宝民二路与榕村路交汇南,http://sz.zu.fang.com/chuzu/3_202551428_1.htm
4000.0,38.0,105.26,100%,1室1厅1卫,1,1,1,简装修,整租,0,0,0,0,0,深圳罗湖立新路68号,http://sz.zu.fang.com/chuzu/3_208921317_1.htm
2600.0,28.0,92.86,100%,1室0厅1卫,1,0,1,中装修,整租,0,0,0,0,0,深圳罗湖中兴路与乐园路交汇处,http://sz.zu.fang.com/chuzu/3_209328906_1.htm
3300.0,38.0,86.84,50%,1室1厅1卫,1,1,1,中装修,整租,0,0,0,0,0,深圳宝安中心区海滨大道与西乡大道交汇处,http://sz.zu.fang.com/chuzu/3_209716118_1.htm
3200.0,37.0,86.49,100%,1室1厅1卫,1,1,1,简装修,整租,0,0,0,0,0,深圳宝安前进路与新安路交汇处,http://sz.zu.fang.com/chuzu/3_209188473_1.htm
3500.0,36.0,97.22,100%,1室1厅1卫,1,1,1,简装修,整租,0,0,0,0,0,深圳宝安深圳市宝安区海滨大道与西乡大道交汇处北侧,http://sz.zu.fang.com/chuzu/3_209431883_1.htm
2000.0,25.0,80.0,100%,1室1厅1卫,1,1,1,简装修,整租,0,0,0,0,0,深圳罗湖罗湖区金稻田路2049号,http://sz.zu.fang.com/chuzu/3_209414027_1.htm
4000.0,35.0,114.29,100%,1室1厅1卫,1,1,1,中装修,整租,0,0,0,0,0,深圳福田振兴路与兰光路交汇处,http://sz.zu.fang.com/chuzu/3_209357874_1.htm
2800.0,20.0,140.0,100%,1室0厅1卫,1,0,1,简装修,整租,0,0,0,0,0,深圳福田中康路与梅华路交汇处,http://sz.zu.fang.com/chuzu/3_209628235_1.htm
4200.0,35.0,120.0,100%,1室0厅1卫,1,0,1,简装修,整租,0,0,0,0,0,深圳福田福田下梅林一街3号,http://sz.zu.fang.com/chuzu/3_209647588_1.htm
4300.0,40.0,107.5,100%,1室1厅1卫,1,1,1,简装修,整租,0,0,0,0,0,深圳罗湖东门中路2110号,http://sz.zu.fang.com/chuzu/3_209456694_1.htm
4200.0,39.0,107.69,100%,1室1厅1卫,1,1,1,简装修,整租,0,0,0,0,0,深圳罗湖罗湖区翠竹路1076号,http://sz.zu.fang.com/chuzu/3_209201900_1.htm
4000.0,32.0,125.0,100%,1室1厅1卫,1,1,1,简装修,整租,0,0,0,0,0,深圳罗湖罗湖区田贝四路208号,http://sz.zu.fang.com/chuzu/3_209206500_1.htm
2300.0,37.0,62.16,100%,1室0厅1卫,1,0,1,简装修,整租,0,0,0,0,0,深圳福田上梅林林园东路9号,http://sz.zu.fang.com/chuzu/3_209620744_1.htm
4700.0,40.0,117.5,100%,1室1厅1卫,1,1,1,中装修,整租,0,0,0,0,0,深圳福田景田路与莲花北路交汇处东北角,http://sz.zu.fang.com/chuzu/3_209863145_1.htm
3500.0,36.0,97.22,100%,1室0厅1卫,1,0,1,简装修,整租,0,0,0,0,0,深圳福田福田区静逸街5号,http://sz.zu.fang.com/chuzu/3_209363063_1.htm
2600.0,38.0,68.42,100%,1室0厅1卫,1,0,1,简装修,整租,0,0,0,0,0,深圳龙岗百鸽路与深惠公路交汇,http://sz.zu.fang.com/chuzu/3_209416314_1.htm
3600.0,34.0,105.88,100%,1室1厅1卫,1,1,1,中装修,整租,0,0,0,0,0,深圳罗湖东门中路与文锦中路交汇处,http://sz.zu.fang.com/chuzu/3_209640888_1.htm
2300.0,30.0,76.67,100%,1室0厅1卫,1,0,1,简装修,整租,0,0,0,0,0,深圳福田近华强北，九方购物中心,http://sz.zu.fang.com/chuzu/3_209732915_1.htm
2300.0,32.0,71.88,100%,1室1厅1卫,1,1,1,简装修,整租,0,0,0,0,0,深圳龙岗深圳地铁三号线龙城广场站、南联站之间（南联站A出口）,http://sz.zu.fang.com/chuzu/3_209592774_1.htm
3200.0,32.0,100.0,100%,1室0厅1卫,1,0,1,简装修,整租,0,0,0,0,0,深圳罗湖文锦中路螺岭小学旁,http://sz.zu.fang.com/chuzu/3_208632394_1.htm
2300.0,26.0,88.46,67%,1室0厅1卫,1,0,1,中装修,整租,0,0,0,0,0,深圳罗湖罗湖坭岗东路1108号,http://sz.zu.fang.com/chuzu/3_209676450_1.htm
4200.0,39.0,107.69,0%,1室1厅1卫,1,1,1,中装修,整租,0,0,0,0,0,深圳罗湖深南东路与北斗路交汇处,http://sz.zu.fang.com/chuzu/3_209916574_1.htm
4200.0,38.0,110.53,100%,1室0厅1卫,1,0,1,简装修,整租,0,0,0,0,0,深圳福田福田保税区绒花路与益田路交汇处,http://sz.zu.fang.com/chuzu/3_209462613_1.htm
2500.0,27.0,92.59,100%,1室0厅1卫,1,0,1,简装修,整租,0,0,0,0,0,深圳罗湖深圳市罗湖区泥岗村金碧路,http://sz.zu.fang.com/chuzu/3_209465439_1.htm
4200.0,30.0,140.0,100%,1室0厅1卫,1,0,1,简装修,整租,0,0,0,0,0,深圳福田广康路1号,http://sz.zu.fang.com/chuzu/3_209208650_1.htm
4000.0,39.0,102.56,100%,1室1厅1卫,1,1,1,中装修,整租,0,0,0,0,0,深圳罗湖凤凰路凤凰街6号,http://sz.zu.fang.com/chuzu/3_208664347_1.htm
3300.0,38.0,86.84,100%,1室1厅1卫,1,1,1,简装修,整租,0,0,0,0,0,深圳罗湖聚福路与仙湖路交汇处,http://sz.zu.fang.com/chuzu/3_209541855_1.htm
4300.0,39.0,110.26,100%,1室1厅1卫,1,1,1,简装修,整租,0,0,0,0,0,深圳罗湖深南东路与北斗路交汇处,http://sz.zu.fang.com/chuzu/3_209830817_1.htm
3200.0,32.0,100.0,100%,1室0厅1卫,1,0,1,简装修,整租,0,0,0,0,0,深圳罗湖文锦中路,http://sz.zu.fang.com/chuzu/3_209157398_1.htm
3100.0,40.0,77.5,100%,1室1厅1卫,1,1,1,简装修,整租,0,0,0,0,0,深圳罗湖罗湖区红宝路,http://sz.zu.fang.com/chuzu/3_209333812_1.htm
4000.0,39.0,102.56,100%,1室1厅1卫,1,1,1,简装修,整租,0,0,0,0,0,深圳罗湖深南东路与北斗路交汇处,http://sz.zu.fang.com/chuzu/3_209889898_1.htm
4500.0,40.0,112.5,100%,1室0厅1卫,1,0,1,简装修,整租,0,0,0,0,0,深圳福田振兴路与兰光路交汇处,http://sz.zu.fang.com/chuzu/3_209896691_1.htm
3500.0,31.0,112.9,100%,1室0厅1卫,1,0,1,中装修,整租,0,0,0,0,0,深圳宝安海滨大道与西乡大道交汇处,http://sz.zu.fang.com/chuzu/3_209338129_1.htm
2500.0,27.0,92.59,100%,1室0厅1卫,1,0,1,简装修,整租,0,0,0,0,0,深圳罗湖深圳市罗湖区泥岗村金碧路,http://sz.zu.fang.com/chuzu/3_209798895_1.htm
4500.0,36.0,125.0,100%,1室0厅1卫,1,0,1,简装修,整租,0,0,0,0,0,深圳福田广康路1号,http://sz.zu.fang.com/chuzu/3_209649006_1.htm
3500.0,38.0,92.11,100%,1室1厅1卫,1,1,1,中装修,整租,0,0,0,0,0,深圳罗湖莲塘港莲路与罗沙公路交汇处,http://sz.zu.fang.com/chuzu/3_209528362_1.htm
4500.0,34.0,132.35,100%,1室0厅1卫,1,0,1,简装修,整租,0,0,0,0,0,深圳福田新洲三路和福强路交汇处,http://sz.zu.fang.com/chuzu/3_209867822_1.htm
3000.0,38.0,78.95,100%,1室1厅1卫,1,1,1,简装修,整租,0,0,0,0,0,深圳福田福田区八卦岭八卦二路与上步路交界处,http://sz.zu.fang.com/chuzu/3_209523236_1.htm
2800.0,36.0,77.78,100%,2室1厅1卫,2,1,1,中装修,整租,0,0,0,0,0,深圳龙岗百鸽路与深惠公路交汇,http://sz.zu.fang.com/chuzu/3_209463269_1.htm
3800.0,40.0,95.0,100%,1室0厅1卫,1,0,1,简装修,整租,0,0,0,0,0,深圳龙岗布吉镇坂雪岗工业区，梅观高速与机荷高速交汇处,http://sz.zu.fang.com/chuzu/3_209158755_1.htm
4500.0,25.0,180.0,100%,1室1厅1卫,1,1,1,简装修,整租,0,0,0,0,0,深圳福田香梅北路2038号,http://sz.zu.fang.com/chuzu/3_209602573_1.htm
4500.0,39.0,115.38,100%,1室1厅1卫,1,1,1,中装修,整租,0,0,0,0,0,深圳福田新洲北路与莲花西路交界处景新花园北侧,http://sz.zu.fang.com/chuzu/3_207326230_1.htm
2800.0,26.0,107.69,100%,1室0厅1卫,1,0,1,简装修,整租,0,0,0,0,0,深圳罗湖布心路及东昌路交汇处,http://sz.zu.fang.com/chuzu/3_209766694_1.htm
4000.0,40.0,100.0,100%,2室1厅1卫,2,1,1,简装修,整租,0,0,0,0,0,深圳罗湖凤凰路凤凰街6号,http://sz.zu.fang.com/chuzu/3_208916237_1.htm
3800.0,39.0,97.44,100%,1室1厅1卫,1,1,1,中装修,整租,0,0,0,0,0,深圳福田泰然四路118号,http://sz.zu.fang.com/chuzu/3_209916618_1.htm
2900.0,36.0,80.56,100%,1室0厅1卫,1,0,1,中装修,整租,0,0,0,0,0,深圳宝安宝安23区新安三路,http://sz.zu.fang.com/chuzu/3_209515069_1.htm
2800.0,37.0,75.68,100%,1室1厅1卫,1,1,1,简装修,整租,0,0,0,0,0,深圳罗湖罗湖区太白路与东晓路交汇处西北侧,http://sz.zu.fang.com/chuzu/3_209766728_1.htm
3800.0,38.0,100.0,100%,2室1厅1卫,2,1,1,简装修,整租,0,0,0,0,0,深圳罗湖罗湖区翠竹田贝四路,http://sz.zu.fang.com/chuzu/3_209167020_1.htm
4200.0,32.0,131.25,100%,1室0厅1卫,1,0,1,简装修,整租,0,0,0,0,0,深圳福田福田区华强南路与滨河路交汇处,http://sz.zu.fang.com/chuzu/3_207561192_1.htm
2300.0,36.0,63.89,100%,1室0厅1卫,1,0,1,中装修,整租,0,0,0,0,0,深圳龙岗龙岗黄阁路与沙园路交汇处东北角,http://sz.zu.fang.com/chuzu/3_209079296_1.htm
3600.0,33.0,109.09,100%,1室1厅1卫,1,1,1,简装修,整租,0,0,0,0,0,深圳福田车公庙泰然四路105号,http://sz.zu.fang.com/chuzu/3_209031650_1.htm
2400.0,40.0,60.0,100%,1室0厅1卫,1,0,1,简装修,整租,0,0,0,0,0,深圳龙岗深圳市龙岗区龙城街道清林中路与爱心路交汇处东北侧,http://sz.zu.fang.com/chuzu/3_209151116_1.htm
4000.0,38.0,105.26,100%,1室1厅1卫,1,1,1,简装修,整租,0,0,0,0,0,深圳罗湖东门中路与童乐路交汇点,http://sz.zu.fang.com/chuzu/3_208380439_1.htm
3300.0,37.0,89.19,100%,1室1厅1卫,1,1,1,简装修,整租,0,0,0,0,0,深圳宝安中心区海滨大道与西乡大道交汇处,http://sz.zu.fang.com/chuzu/3_209702391_1.htm
3800.0,35.0,108.57,100%,1室1厅1卫,1,1,1,简装修,整租,0,0,0,0,0,深圳福田福田保税区绒花路与益田路交汇处,http://sz.zu.fang.com/chuzu/3_209742600_1.htm
4500.0,31.0,145.16,100%,1室0厅1卫,1,0,1,简装修,整租,0,0,0,0,0,深圳罗湖春风路与南湖路交汇处,http://sz.zu.fang.com/chuzu/3_209651058_1.htm
